source,file,run,size,activity,ns
ncdc,ncdc_locationcategories.json,7,543,inodes,72428
ncdc,ncdc_locationcategories.json,7,543,saving,50516
ncdc,ncdc_locationcategories.json,7,543,writing,21735
penn,historic-20181028.json,1,1468638,reading json,1854641948
penn,historic-20181028.json,1,1468638,inodes,34564199
penn,historic-20181028.json,1,1468638,saving,24120866
penn,historic-20181028.json,1,1468638,writing,17723108
fda,recall.json,10,22475,reading json,29023660
fda,recall.json,10,22475,inodes,516651
fda,recall.json,10,22475,saving,349790
fda,recall.json,10,22475,writing,300837
ncdc,ncdc_datasets.json,5,1625,reading json,2146446
ncdc,ncdc_datasets.json,5,1625,inodes,98017
ncdc,ncdc_datasets.json,5,1625,saving,74263
ncdc,ncdc_datasets.json,5,1625,writing,64621
ncdc,ncdc_datatypes.json,6,4013,reading json,5247147
ncdc,ncdc_datatypes.json,6,4013,inodes,133183
ncdc,ncdc_datatypes.json,6,4013,saving,126388
ncdc,ncdc_datatypes.json,6,4013,writing,103702
ncdc,ncdc_datacategories.json,9,1075,reading json,1394218
ncdc,ncdc_datacategories.json,9,1075,inodes,93803
ncdc,ncdc_datacategories.json,9,1075,saving,81008
ncdc,ncdc_datacategories.json,9,1075,writing,51038
fda,registrationlisting100.json,9,214459,reading json,271914753
fda,registrationlisting100.json,9,214459,inodes,3688057
fda,registrationlisting100.json,9,214459,saving,3571689
fda,registrationlisting100.json,9,214459,writing,2912439
ncdc,ncdc_zips.json,9,2851,reading json,3588571
ncdc,ncdc_zips.json,9,2851,inodes,130356
ncdc,ncdc_zips.json,9,2851,saving,119527
ncdc,ncdc_zips.json,9,2851,writing,99242
rv,agni.json,8,89267,reading json,114656258
rv,agni.json,8,89267,inodes,2024641
rv,agni.json,8,89267,saving,1793894
rv,agni.json,8,89267,writing,1804198
gh,ffs.json,9,5089,reading json,6631016
gh,ffs.json,9,5089,inodes,76689
gh,ffs.json,9,5089,saving,106005
gh,ffs.json,9,5089,writing,74646
ncdc,ncdc_stations_big.json,4,200908,reading json,258059734
ncdc,ncdc_stations_big.json,4,200908,inodes,6227678
ncdc,ncdc_stations_big.json,4,200908,saving,5375127
ncdc,ncdc_stations_big.json,4,200908,writing,4619073
gh,mgree_repos.json,4,159905,reading json,207218533
gh,mgree_repos.json,4,159905,inodes,2159495
gh,mgree_repos.json,4,159905,saving,1988854
gh,mgree_repos.json,4,159905,writing,1793483
gh,gh_gpl3.json,7,36979,reading json,49671828
gh,gh_gpl3.json,7,36979,inodes,65494
gh,gh_gpl3.json,7,36979,saving,64557
gh,gh_gpl3.json,7,36979,writing,224294
penguin,dekeijzer.json,8,446,reading json,605889
penguin,dekeijzer.json,8,446,inodes,31764
penguin,dekeijzer.json,8,446,saving,27380
penguin,dekeijzer.json,8,446,writing,15647
penguin,bsd.json,3,5415,reading json,7016877
penguin,bsd.json,3,5415,inodes,163774
penguin,bsd.json,3,5415,saving,72574
penguin,bsd.json,3,5415,writing,48878
fda,event.json,2,1819,reading json,2417304
fda,event.json,2,1819,inodes,76834
fda,event.json,2,1819,saving,69249
fda,event.json,2,1819,writing,33014
gh,gh_licenses.json,5,2507,reading json,3432605
gh,gh_licenses.json,5,2507,inodes,90136
gh,gh_licenses.json,5,2507,saving,65097
gh,gh_licenses.json,5,2507,writing,53301
gh,mgree_repos.json,10,159905,reading json,199830081
gh,mgree_repos.json,10,159905,inodes,2238941
gh,mgree_repos.json,10,159905,saving,2501703
gh,mgree_repos.json,10,159905,writing,1402367
fda,event.json,6,1819,reading json,2274446
fda,event.json,6,1819,inodes,75459
fda,event.json,6,1819,saving,63169
fda,event.json,6,1819,writing,36589
fda,waterpipe.json,9,1955,reading json,2505291
fda,waterpipe.json,9,1955,inodes,79548
fda,waterpipe.json,9,1955,saving,55036
fda,waterpipe.json,9,1955,writing,37640
fda,recall100.json,7,2117776,reading json,2646940170
fda,recall100.json,7,2117776,inodes,42995043
fda,recall100.json,7,2117776,saving,25514856
fda,recall100.json,7,2117776,writing,21474877
ncdc,ncdc_datacategories.json,8,1075,reading json,1390180
ncdc,ncdc_datacategories.json,8,1075,inodes,89756
ncdc,ncdc_datacategories.json,8,1075,saving,83175
ncdc,ncdc_datacategories.json,8,1075,writing,49704
rv,human_male.json,9,603912,reading json,756989602
rv,human_male.json,9,603912,inodes,12540645
rv,human_male.json,9,603912,saving,11148980
rv,human_male.json,9,603912,writing,10783878
fda,recall100.json,6,2117776,reading json,2669873400
fda,recall100.json,6,2117776,inodes,43239303
fda,recall100.json,6,2117776,saving,24982002
fda,recall100.json,6,2117776,writing,20731554
ncdc,ncdc_datasets.json,4,1625,reading json,2278700
ncdc,ncdc_datasets.json,4,1625,inodes,168082
ncdc,ncdc_datasets.json,4,1625,saving,76951
ncdc,ncdc_datasets.json,4,1625,writing,68507
penguin,linux.json,9,64401,reading json,83912915
penguin,linux.json,9,64401,inodes,686662
penguin,linux.json,9,64401,saving,698559
penguin,linux.json,9,64401,writing,592212
ncdc,ncdc_gsom_sample.json,5,2867,reading json,3638263
ncdc,ncdc_gsom_sample.json,5,2867,inodes,168514
ncdc,ncdc_gsom_sample.json,5,2867,saving,117867
ncdc,ncdc_gsom_sample.json,5,2867,writing,101654
gh,gh_events.json,6,54778,reading json,72799412
gh,gh_events.json,6,54778,inodes,802397
gh,gh_events.json,6,54778,saving,831702
gh,gh_events.json,6,54778,writing,756306
fda,tobacco_products.json,2,2345,reading json,2995910
fda,tobacco_products.json,2,2345,inodes,82589
fda,tobacco_products.json,2,2345,saving,71142
fda,tobacco_products.json,2,2345,writing,42814
json_org,json_eg1.json,7,583,reading json,779402
json_org,json_eg1.json,7,583,inodes,56300
json_org,json_eg1.json,7,583,saving,31811
json_org,json_eg1.json,7,583,writing,21608
fake,object.json,4,77,reading json,179718
fake,object.json,4,77,inodes,32895
fake,object.json,4,77,saving,23369
fake,object.json,4,77,writing,12873
gh,gh_apache2.json,8,12591,reading json,16935315
gh,gh_apache2.json,8,12591,inodes,79283
gh,gh_apache2.json,8,12591,saving,78074
gh,gh_apache2.json,8,12591,writing,127739
json_org,json_eg5.json,6,873,reading json,1118502
json_org,json_eg5.json,6,873,inodes,73112
json_org,json_eg5.json,6,873,saving,53476
json_org,json_eg5.json,6,873,writing,34864
ncdc,ncdc_datacategories.json,7,1075,reading json,1395456
ncdc,ncdc_datacategories.json,7,1075,inodes,92661
ncdc,ncdc_datacategories.json,7,1075,saving,90970
ncdc,ncdc_datacategories.json,7,1075,writing,50910
gh,gh_emoji.json,10,173641,reading json,221556747
gh,gh_emoji.json,10,173641,inodes,1328866
gh,gh_emoji.json,10,173641,saving,1983069
gh,gh_emoji.json,10,173641,writing,1446218
rv,human_male.json,5,603912,reading json,755889254
rv,human_male.json,5,603912,inodes,12432319
rv,human_male.json,5,603912,saving,10806957
rv,human_male.json,5,603912,writing,10543830
fda,recall50.json,2,1049501,reading json,1336159243
fda,recall50.json,2,1049501,inodes,22172499
fda,recall50.json,2,1049501,saving,13046809
fda,recall50.json,2,1049501,writing,11950496
rv,demons.json,1,194,reading json,284174
rv,demons.json,1,194,inodes,54505
rv,demons.json,1,194,saving,29667
rv,demons.json,1,194,writing,17117
gh,gh_licenses.json,2,2507,reading json,3200476
gh,gh_licenses.json,2,2507,inodes,85300
gh,gh_licenses.json,2,2507,saving,62037
gh,gh_licenses.json,2,2507,writing,56357
fda,registrationlisting.json,3,3228,reading json,4035176
fda,registrationlisting.json,3,3228,inodes,107212
fda,registrationlisting.json,3,3228,saving,97286
fda,registrationlisting.json,3,3228,writing,57820
gh,gh_events.json,5,54778,reading json,71924771
gh,gh_events.json,5,54778,inodes,936371
gh,gh_events.json,5,54778,saving,816840
gh,gh_events.json,5,54778,writing,725121
gh,gh_emoji.json,9,173641,reading json,219835672
gh,gh_emoji.json,9,173641,inodes,1377961
gh,gh_emoji.json,9,173641,saving,2080643
gh,gh_emoji.json,9,173641,writing,1406105
fake,object_null.json,1,95,reading json,161954
fake,object_null.json,1,95,inodes,28447
fake,object_null.json,1,95,saving,26026
fake,object_null.json,1,95,writing,11703
fda,recall.json,4,22475,reading json,29657173
fda,recall.json,4,22475,inodes,555935
fda,recall.json,4,22475,saving,348422
fda,recall.json,4,22475,writing,313958
gh,gh_gpl3.json,3,36979,reading json,49320688
gh,gh_gpl3.json,3,36979,inodes,174007
gh,gh_gpl3.json,3,36979,saving,68048
gh,gh_gpl3.json,3,36979,writing,222578
fda,registrationlisting100.json,1,214459,reading json,273544427
fda,registrationlisting100.json,1,214459,inodes,3882286
fda,registrationlisting100.json,1,214459,saving,3460588
fda,registrationlisting100.json,1,214459,writing,2837693
rv,human_male.json,3,603912,reading json,763180020
rv,human_male.json,3,603912,inodes,13043166
rv,human_male.json,3,603912,saving,10928739
rv,human_male.json,3,603912,writing,10268341
json_org,json_eg1.json,9,583,reading json,796310
json_org,json_eg1.json,9,583,inodes,58501
json_org,json_eg1.json,9,583,saving,27124
json_org,json_eg1.json,9,583,writing,16458
json_org,json_eg5.json,4,873,reading json,1151291
json_org,json_eg5.json,4,873,inodes,73630
json_org,json_eg5.json,4,873,saving,54992
json_org,json_eg5.json,4,873,writing,33780
rv,human_male.json,4,603912,reading json,774883821
rv,human_male.json,4,603912,inodes,12741542
rv,human_male.json,4,603912,saving,11328899
rv,human_male.json,4,603912,writing,10804509
ncdc,ncdc_datacategories.json,3,1075,reading json,1376812
ncdc,ncdc_datacategories.json,3,1075,inodes,93635
ncdc,ncdc_datacategories.json,3,1075,saving,77557
ncdc,ncdc_datacategories.json,3,1075,writing,50456
fda,recall50.json,9,1049501,reading json,1291797399
fda,recall50.json,9,1049501,inodes,21893430
fda,recall50.json,9,1049501,saving,12789127
fda,recall50.json,9,1049501,writing,11966726
ncdc,ncdc_stations_big.json,3,200908,reading json,264776175
ncdc,ncdc_stations_big.json,3,200908,inodes,6402459
ncdc,ncdc_stations_big.json,3,200908,saving,5153400
ncdc,ncdc_stations_big.json,3,200908,writing,4275381
fda,recall10.json,10,212061,reading json,266275701
fda,recall10.json,10,212061,inodes,4213636
fda,recall10.json,10,212061,saving,2729122
fda,recall10.json,10,212061,writing,3868240
fda,tobacco100.json,4,63634,reading json,83054056
fda,tobacco100.json,4,63634,inodes,1163851
fda,tobacco100.json,4,63634,saving,807580
fda,tobacco100.json,4,63634,writing,684782
fda,event100.json,9,2945177,reading json,3658379945
fda,event100.json,9,2945177,inodes,46502051
fda,event100.json,9,2945177,saving,26855225
fda,event100.json,9,2945177,writing,20026993
fda,recall.json,7,22475,reading json,29334226
fda,recall.json,7,22475,inodes,533225
fda,recall.json,7,22475,saving,341263
fda,recall.json,7,22475,writing,301545
fake,object_null.json,8,95,reading json,162432
fake,object_null.json,8,95,inodes,26742
fake,object_null.json,8,95,saving,21096
fake,object_null.json,8,95,writing,13288
gh,gh_gpl3.json,2,36979,reading json,49344142
gh,gh_gpl3.json,2,36979,inodes,86178
gh,gh_gpl3.json,2,36979,saving,66911
gh,gh_gpl3.json,2,36979,writing,222900
fda,registrationlisting.json,7,3228,reading json,4137833
fda,registrationlisting.json,7,3228,inodes,96058
fda,registrationlisting.json,7,3228,saving,86733
fda,registrationlisting.json,7,3228,writing,57376
gh,ffs_issues.json,9,38158,reading json,49924830
gh,ffs_issues.json,9,38158,inodes,582285
gh,ffs_issues.json,9,38158,saving,545152
gh,ffs_issues.json,9,38158,writing,511245
gh,gh_apache2.json,9,12591,reading json,16769573
gh,gh_apache2.json,9,12591,inodes,75520
gh,gh_apache2.json,9,12591,saving,44412
gh,gh_apache2.json,9,12591,writing,87919
fda,tobacco.json,2,1144,reading json,1526930
fda,tobacco.json,2,1144,inodes,69535
fda,tobacco.json,2,1144,saving,48701
fda,tobacco.json,2,1144,writing,23417
gh,mgree_repos.json,7,159905,reading json,203781528
gh,mgree_repos.json,7,159905,inodes,1827731
gh,mgree_repos.json,7,159905,saving,2273663
gh,mgree_repos.json,7,159905,writing,1904159
gov.uk,bank-holidays.json,4,15124,reading json,19602733
gov.uk,bank-holidays.json,4,15124,inodes,634630
gov.uk,bank-holidays.json,4,15124,saving,587002
gov.uk,bank-holidays.json,4,15124,writing,481250
fda,recall50.json,10,1049501,reading json,1317961790
fda,recall50.json,10,1049501,inodes,22280077
fda,recall50.json,10,1049501,saving,12583555
fda,recall50.json,10,1049501,writing,11882161
fda,recall10.json,3,212061,reading json,269144616
fda,recall10.json,3,212061,inodes,4084009
fda,recall10.json,3,212061,saving,2881314
fda,recall10.json,3,212061,writing,2952877
ncdc,ncdc_zips.json,2,2851,reading json,3814525
ncdc,ncdc_zips.json,2,2851,inodes,133616
ncdc,ncdc_zips.json,2,2851,saving,106237
ncdc,ncdc_zips.json,2,2851,writing,102658
fda,tobacco10.json,9,6567,reading json,8507169
fda,tobacco10.json,9,6567,inodes,161635
fda,tobacco10.json,9,6567,saving,104993
fda,tobacco10.json,9,6567,writing,70793
fake,list2.json,1,25,reading json,57958
fake,list2.json,1,25,inodes,49479
fake,list2.json,1,25,saving,21513
fake,list2.json,1,25,writing,14104
doi,doi_smoosh.json,8,537,reading json,764307
doi,doi_smoosh.json,8,537,inodes,65859
doi,doi_smoosh.json,8,537,saving,36985
doi,doi_smoosh.json,8,537,writing,19219
rv,agni.json,2,89267,reading json,115578818
rv,agni.json,2,89267,inodes,1920169
rv,agni.json,2,89267,saving,1807893
rv,agni.json,2,89267,writing,1738423
gh,gh_gpl3.json,1,36979,reading json,48033142
gh,gh_gpl3.json,1,36979,inodes,68202
gh,gh_gpl3.json,1,36979,saving,58453
gh,gh_gpl3.json,1,36979,writing,221720
ncdc,ncdc_07030_stations.json,5,1476,reading json,1958180
ncdc,ncdc_07030_stations.json,5,1476,inodes,100260
ncdc,ncdc_07030_stations.json,5,1476,saving,58185
ncdc,ncdc_07030_stations.json,5,1476,writing,50682
fda,tobacco.json,6,1144,reading json,1498661
fda,tobacco.json,6,1144,inodes,63145
fda,tobacco.json,6,1144,saving,42136
fda,tobacco.json,6,1144,writing,23370
fda,event100.json,10,2945177,reading json,3668967781
fda,event100.json,10,2945177,inodes,48182309
fda,event100.json,10,2945177,saving,27151135
fda,event100.json,10,2945177,writing,20305513
ncdc,ncdc_datatypes.json,4,4013,reading json,5426362
ncdc,ncdc_datatypes.json,4,4013,inodes,129096
ncdc,ncdc_datatypes.json,4,4013,saving,110423
ncdc,ncdc_datatypes.json,4,4013,writing,104641
ncdc,ncdc_datacategories.json,10,1075,reading json,1415461
ncdc,ncdc_datacategories.json,10,1075,inodes,90775
ncdc,ncdc_datacategories.json,10,1075,saving,81844
ncdc,ncdc_datacategories.json,10,1075,writing,49815
fda,recall.json,1,22475,reading json,30069364
fda,recall.json,1,22475,inodes,442615
fda,recall.json,1,22475,saving,349386
fda,recall.json,1,22475,writing,301575
fda,event100.json,8,2945177,reading json,3688389706
fda,event100.json,8,2945177,inodes,45278639
fda,event100.json,8,2945177,saving,26860635
fda,event100.json,8,2945177,writing,20265087
gh,gh_events.json,9,54778,reading json,71646634
gh,gh_events.json,9,54778,inodes,1063033
gh,gh_events.json,9,54778,saving,786479
gh,gh_events.json,9,54778,writing,721578
ncdc,ncdc_07030_stations.json,10,1476,reading json,1962493
ncdc,ncdc_07030_stations.json,10,1476,inodes,98278
ncdc,ncdc_07030_stations.json,10,1476,saving,77742
ncdc,ncdc_07030_stations.json,10,1476,writing,63963
fda,tobacco_products.json,10,2345,reading json,2876555
fda,tobacco_products.json,10,2345,inodes,80322
fda,tobacco_products.json,10,2345,saving,64467
fda,tobacco_products.json,10,2345,writing,41570
ncdc,ncdc_gsom_sample.json,4,2867,reading json,3703747
ncdc,ncdc_gsom_sample.json,4,2867,inodes,142617
ncdc,ncdc_gsom_sample.json,4,2867,saving,114147
ncdc,ncdc_gsom_sample.json,4,2867,writing,101530
json_org,json_eg4.json,2,3468,reading json,4468522
json_org,json_eg4.json,2,3468,inodes,101780
json_org,json_eg4.json,2,3468,saving,98862
json_org,json_eg4.json,2,3468,writing,60465
gh,gh_mgree_events.json,2,168832,reading json,212937128
gh,gh_mgree_events.json,2,168832,inodes,1797603
gh,gh_mgree_events.json,2,168832,saving,2360318
gh,gh_mgree_events.json,2,168832,writing,2032543
gh,gh_emoji.json,4,173641,reading json,221746956
gh,gh_emoji.json,4,173641,inodes,1330057
gh,gh_emoji.json,4,173641,saving,2126737
gh,gh_emoji.json,4,173641,writing,1311800
gh,ffs.json,3,5089,reading json,6434530
gh,ffs.json,3,5089,inodes,77337
gh,ffs.json,3,5089,saving,125368
gh,ffs.json,3,5089,writing,74822
fake,list2.json,9,25,reading json,57809
fake,list2.json,9,25,inodes,50059
fake,list2.json,9,25,saving,22423
fake,list2.json,9,25,writing,17287
fda,registrationlisting.json,9,3228,reading json,4253029
fda,registrationlisting.json,9,3228,inodes,99044
fda,registrationlisting.json,9,3228,saving,88777
fda,registrationlisting.json,9,3228,writing,57651
rv,agni.json,3,89267,reading json,113133871
rv,agni.json,3,89267,inodes,1884689
rv,agni.json,3,89267,saving,1793759
rv,agni.json,3,89267,writing,1795064
ncdc,ncdc_locations.json,2,2808,reading json,3623580
ncdc,ncdc_locations.json,2,2808,inodes,129883
ncdc,ncdc_locations.json,2,2808,saving,114990
ncdc,ncdc_locations.json,2,2808,writing,75415
ncdc,ncdc_07030_stations.json,3,1476,reading json,2117783
ncdc,ncdc_07030_stations.json,3,1476,inodes,101288
ncdc,ncdc_07030_stations.json,3,1476,saving,68090
ncdc,ncdc_07030_stations.json,3,1476,writing,57246
gh,gh_licenses.json,8,2507,reading json,3248183
gh,gh_licenses.json,8,2507,inodes,90293
gh,gh_licenses.json,8,2507,saving,58706
gh,gh_licenses.json,8,2507,writing,50301
json_org,json_eg5.json,3,873,reading json,1149647
json_org,json_eg5.json,3,873,inodes,81955
json_org,json_eg5.json,3,873,saving,50837
json_org,json_eg5.json,3,873,writing,31497
ncdc,ncdc_gsom_sample.json,7,2867,reading json,3787889
ncdc,ncdc_gsom_sample.json,7,2867,inodes,120297
ncdc,ncdc_gsom_sample.json,7,2867,saving,111728
ncdc,ncdc_gsom_sample.json,7,2867,writing,101555
gov.uk,bank-holidays.json,6,15124,reading json,19540595
gov.uk,bank-holidays.json,6,15124,inodes,609947
gov.uk,bank-holidays.json,6,15124,saving,550158
gov.uk,bank-holidays.json,6,15124,writing,512301
fda,tobacco100.json,3,63634,reading json,81667615
fda,tobacco100.json,3,63634,inodes,1249853
fda,tobacco100.json,3,63634,saving,752847
fda,tobacco100.json,3,63634,writing,671201
ncdc,ncdc_locations.json,5,2808,reading json,3701257
ncdc,ncdc_locations.json,5,2808,inodes,188879
ncdc,ncdc_locations.json,5,2808,saving,117824
ncdc,ncdc_locations.json,5,2808,writing,102546
json_org,json_eg3.json,8,602,reading json,805286
json_org,json_eg3.json,8,602,inodes,35110
json_org,json_eg3.json,8,602,saving,39421
json_org,json_eg3.json,8,602,writing,23238
gh,gh_gpl3.json,4,36979,reading json,48885370
gh,gh_gpl3.json,4,36979,inodes,73878
gh,gh_gpl3.json,4,36979,saving,60629
gh,gh_gpl3.json,4,36979,writing,225200
penn,historic-20181028.json,8,1468638,reading json,1868416454
penn,historic-20181028.json,8,1468638,inodes,33401969
penn,historic-20181028.json,8,1468638,saving,30780746
penn,historic-20181028.json,8,1468638,writing,18719491
fda,waterpipe.json,6,1955,reading json,2562875
fda,waterpipe.json,6,1955,inodes,74728
fda,waterpipe.json,6,1955,saving,54929
fda,waterpipe.json,6,1955,writing,33612
gh,gh_apache2.json,3,12591,reading json,16231950
gh,gh_apache2.json,3,12591,inodes,80760
gh,gh_apache2.json,3,12591,saving,45924
gh,gh_apache2.json,3,12591,writing,88032
gh,gh_apache2.json,6,12591,reading json,16016372
gh,gh_apache2.json,6,12591,inodes,86639
gh,gh_apache2.json,6,12591,saving,48310
gh,gh_apache2.json,6,12591,writing,88278
json_org,json_eg2.json,8,242,reading json,354591
json_org,json_eg2.json,8,242,inodes,55637
json_org,json_eg2.json,8,242,saving,29938
json_org,json_eg2.json,8,242,writing,17575
ncdc,ncdc_ewr_station.json,3,191,reading json,291338
ncdc,ncdc_ewr_station.json,3,191,inodes,32098
ncdc,ncdc_ewr_station.json,3,191,saving,23623
ncdc,ncdc_ewr_station.json,3,191,writing,27898
fda,registrationlisting.json,4,3228,reading json,4023473
fda,registrationlisting.json,4,3228,inodes,96689
fda,registrationlisting.json,4,3228,saving,66183
fda,registrationlisting.json,4,3228,writing,40781
doi,doi_10.1000_1.json,9,369,reading json,548671
doi,doi_10.1000_1.json,9,369,inodes,88655
doi,doi_10.1000_1.json,9,369,saving,37170
doi,doi_10.1000_1.json,9,369,writing,19930
ncdc,ncdc_stations_big.json,5,200908,reading json,271292959
ncdc,ncdc_stations_big.json,5,200908,inodes,6551084
ncdc,ncdc_stations_big.json,5,200908,saving,5147111
ncdc,ncdc_stations_big.json,5,200908,writing,4401807
fda,waterpipe.json,7,1955,reading json,2432963
fda,waterpipe.json,7,1955,inodes,96078
fda,waterpipe.json,7,1955,saving,52878
fda,waterpipe.json,7,1955,writing,34812
json_org,json_eg1.json,3,583,reading json,794458
json_org,json_eg1.json,3,583,inodes,57483
json_org,json_eg1.json,3,583,saving,35843
json_org,json_eg1.json,3,583,writing,22641
fda,recall10.json,4,212061,reading json,273611972
fda,recall10.json,4,212061,inodes,4372192
fda,recall10.json,4,212061,saving,2925987
fda,recall10.json,4,212061,writing,2572572
gh,gh_licenses.json,10,2507,reading json,3154167
gh,gh_licenses.json,10,2507,inodes,89737
gh,gh_licenses.json,10,2507,saving,63822
gh,gh_licenses.json,10,2507,writing,55824
fda,registrationlisting100.json,3,214459,reading json,274480112
fda,registrationlisting100.json,3,214459,inodes,3520281
fda,registrationlisting100.json,3,214459,saving,3543585
fda,registrationlisting100.json,3,214459,writing,2962172
fda,tobacco_products.json,5,2345,reading json,2974275
fda,tobacco_products.json,5,2345,inodes,81278
fda,tobacco_products.json,5,2345,saving,67992
fda,tobacco_products.json,5,2345,writing,43492
gh,gh_events.json,7,54778,reading json,71347301
gh,gh_events.json,7,54778,inodes,793002
gh,gh_events.json,7,54778,saving,636431
gh,gh_events.json,7,54778,writing,512981
fda,recall.json,6,22475,reading json,29679403
fda,recall.json,6,22475,inodes,538924
fda,recall.json,6,22475,saving,350890
fda,recall.json,6,22475,writing,301583
ncdc,ncdc_locationcategories.json,1,543,reading json,751228
ncdc,ncdc_locationcategories.json,1,543,inodes,71511
ncdc,ncdc_locationcategories.json,1,543,saving,53618
ncdc,ncdc_locationcategories.json,1,543,writing,28004
ncdc,ncdc_zips.json,10,2851,reading json,3708766
ncdc,ncdc_zips.json,10,2851,inodes,127807
ncdc,ncdc_zips.json,10,2851,saving,111448
ncdc,ncdc_zips.json,10,2851,writing,102544
fda,recall100.json,4,2117776,reading json,2689263701
fda,recall100.json,4,2117776,inodes,43075081
fda,recall100.json,4,2117776,saving,25112238
fda,recall100.json,4,2117776,writing,20759298
gh,ffs.json,2,5089,reading json,6401970
gh,ffs.json,2,5089,inodes,93407
gh,ffs.json,2,5089,saving,95904
gh,ffs.json,2,5089,writing,70123
